TRADEDATE,AFLT,CHMF,GAZP,GMKN,HYDR,IMOEX,LKOH,MAGN,MGNT,MTSS,NLMK,POLY,ROSN,SBER,SBERP,SNGSP,TATN,VTBR,YNDX
2018-12-04,106.7,964.3,164.2,12666.0,0.5145,2443.38,5209.0,46.335,3630.0,248.2,161.14,682.3,439.0,199.0,172.54,37.995,771.3,0.03699,1957.5
2018-12-05,107.8,960.6,164.57,12820.0,0.5188,2445.55,5260.0,45.575,3669.0,248.2,158.38,674.1,439.0,196.0,170.1,38.57,778.7,0.036995,1955.0
2018-12-06,106.44,952.5,160.62,12699.0,0.5102,2412.31,5162.5,46.0,3699.0,242.3,157.76,678.9,430.0,192.19,167.8,39.13,765.0,0.03671,1914.0
2018-12-07,103.7,955.1,163.0,12745.0,0.505,2431.29,5266.5,47.0,3719.0,237.0,158.36,683.0,439.0,195.01,171.1,38.55,776.0,0.036555,1912.5
2018-12-10,101.02,947.7,161.0,12630.0,0.5047,2396.84,5173.5,47.23,3685.0,229.5,156.0,676.0,428.5,191.8,169.0,38.17,759.9,0.0361,1903.0
2018-12-11,102.72,940.0,158.6,12738.0,0.4998,2394.26,5267.0,46.35,3595.0,224.0,156.26,682.6,425.55,192.57,169.5,38.115,760.0,0.036005,1869.5
2018-12-12,101.8,937.9,155.79,12890.0,0.496,2370.35,5102.0,46.6,3600.5,232.25,156.56,693.0,422.0,190.45,168.4,37.93,738.7,0.03625,1871.5
2018-12-13,102.0,940.4,156.49,13220.0,0.4998,2378.5,5131.5,46.89,3653.5,232.6,154.16,702.5,415.75,189.17,166.92,37.84,736.0,0.03608,1888.0
2018-12-14,102.1,936.2,155.4,13160.0,0.491,2365.69,5100.0,46.725,3644.0,235.0,151.64,699.0,418.0,184.93,164.99,38.1,726.4,0.035995,1860.5
2018-12-17,101.04,957.9,153.53,13349.0,0.4957,2359.13,5100.0,44.555,3671.5,235.0,153.84,699.0,416.0,182.3,163.48,38.32,727.0,0.03634,1869.0
2018-12-18,101.6,957.3,151.89,13212.0,0.4875,2350.29,4925.0,42.75,3725.0,237.7,154.88,705.2,412.15,186.6,164.75,39.1,719.6,0.0362,1856.0
2018-12-19,102.0,969.4,152.98,13125.0,0.48,2358.58,4910.0,43.185,3675.0,240.1,153.96,727.0,418.2,188.85,165.47,39.09,714.3,0.0363,1894.0
2018-12-20,102.02,962.5,152.27,13217.0,0.476,2352.88,4808.5,43.5,3565.0,243.5,153.1,740.0,415.6,189.3,166.85,39.4,714.7,0.03587,1864.0
2018-12-21,102.2,945.0,151.12,13014.0,0.483,2347.17,4930.0,42.95,3537.0,244.75,151.92,745.3,415.0,186.79,164.98,38.92,710.0,0.035245,1860.5
2018-12-24,102.1,934.8,149.73,12783.0,0.479,2322.27,4909.0,42.11,3503.5,235.45,153.88,734.3,414.0,184.3,164.49,38.615,703.0,0.03472,1840.5
2018-12-25,100.8,926.8,147.01,12555.0,0.4798,2290.86,4810.0,41.495,3439.5,232.5,151.54,731.0,409.0,183.3,163.0,38.725,696.8,0.034175,1828.0
2018-12-26,101.02,915.0,148.41,12867.0,0.4795,2308.85,4829.5,41.38,3491.5,234.0,150.98,734.0,414.5,183.4,163.65,38.8,712.0,0.034455,1832.0
2018-12-27,100.5,929.5,150.68,12889.0,0.4808,2327.81,4884.0,41.995,3440.0,233.35,151.98,739.0,420.5,185.0,164.0,39.0,717.0,0.03405,1880.0
2018-12-28,101.0,937.7,153.0,13073.0,0.485,2358.5,4955.5,42.83,3475.0,236.9,157.0,736.3,425.95,186.5,165.07,38.915,737.8,0.03391,1916.0
2018-12-29,101.18,942.9,153.5,13039.0,0.4858,2369.33,4997.0,43.04,3511.5,238.0,157.42,731.2,432.5,186.3,166.18,39.395,737.9,0.03385,1930.0
2019-01-03,101.5,934.2,156.28,12993.0,0.4881,2375.6,5007.0,42.98,3576.0,240.5,157.34,748.0,425.85,186.99,165.44,39.15,731.8,0.03421,1859.5
2019-01-04,101.1,949.7,159.15,13070.0,0.4921,2406.5,5074.5,43.365,3600.0,248.6,155.68,747.2,430.4,190.99,167.27,38.8,737.7,0.03462,1916.0
2019-01-08,101.1,952.7,158.26,13128.0,0.487,2389.69,5039.0,43.155,3680.0,250.05,150.12,732.1,423.6,191.24,167.01,38.66,723.2,0.03484,1926.5
2019-01-09,102.06,972.6,160.24,13229.0,0.4948,2414.13,5060.0,44.8,3698.5,252.0,153.78,739.7,427.7,197.0,169.8,38.39,717.9,0.035,1960.0
2019-01-10,105.14,970.0,160.2,13343.0,0.4992,2434.15,5152.0,44.95,3830.0,256.0,154.12,737.5,432.1,196.75,169.79,39.0,732.6,0.035045,1985.0
2019-01-11,104.66,972.5,161.0,13437.0,0.507,2444.45,5200.0,45.6,3827.0,252.8,154.5,740.0,434.6,196.8,170.05,39.17,730.3,0.035185,1983.0
2019-01-14,106.22,960.5,160.48,13389.0,0.5086,2440.15,5200.0,44.97,3790.5,252.35,152.22,738.6,427.9,196.8,170.0,39.77,725.0,0.0353,1992.5
2019-01-15,106.98,954.8,158.15,13389.0,0.5099,2439.55,5195.0,43.68,3920.0,252.45,150.58,734.6,424.35,198.0,171.8,40.465,721.0,0.035465,1999.5
2019-01-16,108.4,953.1,156.9,13180.0,0.5135,2434.6,5129.0,43.72,3970.0,254.75,150.62,730.0,421.0,201.26,173.1,40.63,722.0,0.03565,1980.0
2019-01-17,109.06,953.2,157.1,13282.0,0.5149,2447.64,5184.5,43.6,4155.0,255.25,151.5,729.0,415.9,203.32,174.48,40.79,734.1,0.035705,1993.5
2019-01-18,107.0,954.8,159.2,13359.0,0.5149,2473.61,5193.5,44.38,4152.0,257.5,152.14,725.0,419.7,208.44,178.7,41.175,741.0,0.0371,2044.5
2019-01-21,105.8,950.0,158.3,13353.0,0.51,2468.25,5200.0,44.67,4140.0,260.0,151.72,721.9,422.3,207.17,179.01,41.14,735.4,0.03689,2044.5
2019-01-22,105.24,952.3,158.5,13306.0,0.5014,2468.73,5186.0,43.98,4200.0,258.55,149.9,730.5,416.9,207.95,179.11,41.325,750.5,0.0371,2051.0
2019-01-23,105.4,945.8,159.9,13378.0,0.5069,2491.49,5205.5,44.5,4300.0,264.45,149.08,735.2,419.9,210.4,182.01,41.2,784.0,0.037535,2060.0
2019-01-24,105.38,926.0,160.9,13369.0,0.5073,2482.71,5196.5,44.575,4256.0,263.5,146.74,726.6,408.5,212.2,181.93,40.8,772.9,0.036925,2083.0
2019-01-25,105.7,951.0,162.82,13312.0,0.5093,2498.23,5215.0,44.995,4191.0,261.0,148.82,732.0,414.0,212.0,181.12,40.59,798.9,0.03696,2152.0
2019-01-28,105.8,952.5,160.56,13089.0,0.5023,2476.81,5165.0,45.1,4147.0,257.8,149.78,737.6,411.2,209.7,179.84,40.255,791.4,0.03694,2167.0
2019-01-29,106.1,956.9,162.95,13260.0,0.504,2498.35,5196.5,44.67,4188.0,259.55,150.68,743.6,412.9,213.61,184.2,40.8,798.8,0.03742,2152.0
2019-01-30,108.6,976.2,165.4,13639.0,0.508,2511.86,5227.0,43.745,4164.0,261.1,153.14,740.7,415.8,213.14,182.81,40.865,806.9,0.03748,2157.0
2019-01-31,107.92,998.5,162.82,13596.0,0.513,2521.1,5272.5,43.3,4155.0,260.75,152.02,746.9,411.25,217.9,186.11,40.57,806.9,0.03777,2212.0
2019-02-01,105.22,1014.8,163.33,13534.0,0.5132,2521.7,5319.5,43.73,4133.0,261.55,157.2,739.7,411.95,216.29,185.0,40.535,808.1,0.037915,2197.2
2019-02-04,102.44,1029.0,163.2,13500.0,0.5304,2523.52,5350.0,43.845,4130.0,263.25,158.42,740.6,411.0,215.5,184.1,40.6,803.2,0.038345,2212.0
2019-02-05,102.26,1028.8,164.25,13588.0,0.5293,2547.27,5435.0,44.095,4054.0,264.95,158.46,740.2,428.5,217.85,186.0,40.85,810.0,0.03821,2250.8
2019-02-06,102.0,1019.0,163.21,13690.0,0.5277,2539.73,5461.0,44.6,4025.5,263.15,160.42,732.6,421.55,216.59,185.77,40.945,804.0,0.03761,2244.0
2019-02-07,101.62,1026.0,160.39,13650.0,0.5208,2509.89,5385.0,43.95,4029.5,261.8,159.0,734.9,411.55,211.01,181.6,40.7,804.7,0.03701,2192.2
2019-02-08,101.9,1022.2,159.8,13732.0,0.5252,2502.82,5386.0,43.31,4039.5,255.0,157.34,724.0,411.6,210.43,181.7,40.55,787.3,0.03713,2163.4
2019-02-11,101.78,1031.4,161.29,13702.0,0.5234,2510.22,5419.5,43.25,4035.0,251.55,157.64,721.8,410.5,214.0,182.55,40.39,780.0,0.0376,2196.0
2019-02-12,102.7,1035.0,163.68,13780.0,0.525,2533.32,5439.0,43.385,4035.0,255.35,157.4,732.6,414.5,219.1,186.5,40.52,784.5,0.0379,2230.0
2019-02-13,100.14,1011.8,159.27,13552.0,0.5217,2485.76,5351.0,42.42,3988.0,254.1,154.86,725.5,401.6,213.9,182.87,39.985,761.6,0.036985,2258.0
2019-02-14,101.36,1014.0,155.15,13740.0,0.5157,2460.82,5360.5,43.03,3895.5,257.2,154.86,736.8,394.85,204.43,176.7,40.32,763.9,0.03604,2264.0
2019-02-15,101.62,1024.2,159.04,13750.0,0.5185,2490.16,5426.0,43.185,3896.0,260.45,157.24,735.2,403.5,208.0,178.78,40.32,790.3,0.0366,2200.2
2019-02-18,100.74,1013.0,156.43,13660.0,0.5123,2472.41,5483.5,42.935,3910.0,253.9,154.86,746.4,405.0,204.19,177.12,40.165,778.5,0.03633,2161.0
2019-02-19,100.0,999.0,154.03,13800.0,0.5083,2458.55,5443.5,42.905,3900.0,250.6,153.92,749.9,402.95,202.08,175.16,40.17,772.8,0.036245,2126.6
2019-02-20,100.04,1007.8,154.43,14250.0,0.511,2487.82,5445.0,43.0,3950.0,251.0,156.48,755.8,402.9,206.89,178.0,40.175,793.6,0.03642,2166.2
2019-02-21,100.0,992.4,153.5,14052.0,0.5027,2470.23,5447.5,43.0,3945.5,249.0,155.94,760.9,396.45,203.41,175.7,40.22,796.0,0.036065,2115.0
2019-02-22,100.12,1001.6,154.64,14122.0,0.5071,2488.63,5527.0,43.8,3962.5,249.05,158.5,766.4,401.5,205.25,176.99,40.25,799.9,0.03608,2133.0
2019-02-25,100.04,1029.8,154.6,14594.0,0.5111,2494.63,5533.0,44.695,3922.5,250.9,159.44,754.6,396.5,205.86,177.46,40.385,787.1,0.03624,2214.6
2019-02-26,98.98,1035.0,155.36,14420.0,0.5045,2494.02,5551.0,44.995,3875.5,252.5,158.86,763.5,399.0,205.8,177.64,40.73,789.9,0.0358,2169.6
2019-02-27,97.7,1033.4,156.4,14302.0,0.5002,2490.65,5580.0,44.4,3803.0,252.4,158.62,770.0,400.4,205.4,177.78,40.605,794.9,0.035955,2163.0
2019-02-28,97.1,1028.8,158.99,14114.0,0.497,2485.27,5501.0,44.5,3780.0,253.0,158.44,778.0,398.8,207.8,180.15,40.175,776.1,0.0359,2208.0
2019-03-01,96.76,1029.0,156.71,14100.0,0.4999,2478.01,5500.5,44.09,3904.0,252.6,157.74,756.6,398.25,206.54,179.85,40.245,775.2,0.03603,2247.4
2019-03-04,98.36,1041.6,154.4,13794.0,0.4965,2473.79,5546.5,43.965,3860.0,255.95,162.04,731.1,398.05,205.5,179.1,40.17,770.1,0.03597,2303.6
2019-03-05,96.26,1033.4,153.2,13770.0,0.4921,2466.23,5622.5,43.5,3900.0,256.15,166.18,733.3,395.9,202.92,177.2,40.1,760.0,0.0353,2340.2
2019-03-06,98.12,1029.6,154.2,14442.0,0.4958,2494.04,5713.0,43.75,3859.0,257.5,165.36,745.3,402.3,205.0,178.0,40.16,766.0,0.035495,2362.0
2019-03-07,99.68,1020.8,151.9,14442.0,0.4941,2476.64,5677.0,43.5,3850.0,254.9,165.5,737.1,402.0,203.95,177.83,40.26,755.2,0.03522,2329.2
2019-03-11,102.1,1025.8,151.6,14100.0,0.4951,2465.94,5561.0,44.21,3801.5,256.6,163.44,743.8,399.75,205.25,178.99,39.94,747.0,0.03537,2346.4
2019-03-12,100.22,1021.6,151.64,14380.0,0.5001,2468.25,5576.0,44.65,3790.0,258.0,163.32,749.0,397.5,205.1,179.14,39.8,732.5,0.03565,2355.0
2019-03-13,100.5,1014.0,153.3,13850.0,0.5085,2470.61,5609.0,44.965,3830.0,260.25,166.9,750.0,400.0,206.0,179.95,39.85,729.0,0.03634,2345.0
2019-03-14,99.66,1007.8,152.68,13952.0,0.501,2457.79,5608.0,45.19,3750.0,259.3,166.38,749.0,398.3,203.66,178.56,39.63,731.8,0.036215,2303.4
2019-03-15,100.08,1036.8,154.56,14226.0,0.5024,2476.73,5662.5,45.3,3776.5,260.0,167.7,746.7,401.25,203.55,179.05,39.95,743.8,0.03739,2352.8
2019-03-18,99.92,1034.2,155.84,14284.0,0.507,2483.7,5610.0,46.33,3788.0,263.75,170.7,736.1,399.0,205.9,180.9,39.865,753.1,0.03692,2306.0
2019-03-19,99.46,1019.8,155.5,14350.0,0.5091,2493.28,5682.5,45.565,3792.0,261.95,169.3,737.1,399.0,207.7,182.15,40.105,767.0,0.03677,2318.8
2019-03-20,98.22,1013.4,156.09,14316.0,0.5074,2504.23,5770.0,45.055,3761.0,258.0,167.62,738.4,408.5,209.8,184.83,40.36,772.6,0.03669,2301.4
2019-03-21,97.3,1017.2,155.33,14290.0,0.5114,2507.81,5759.0,45.255,3730.0,268.0,168.64,733.0,409.5,210.61,184.01,40.48,768.0,0.036515,2274.0
2019-03-22,97.66,1013.6,152.29,14280.0,0.5049,2492.7,5793.5,44.74,3688.0,265.0,166.7,743.7,408.4,207.7,183.5,40.23,757.2,0.036,2276.4
2019-03-25,97.0,1008.4,152.29,14280.0,0.5021,2497.59,5740.0,45.15,3715.5,262.0,165.6,737.9,404.25,214.0,187.0,39.93,747.2,0.03633,2293.8
2019-03-26,97.02,1014.8,151.12,14300.0,0.503,2512.63,5809.0,45.2,3760.0,263.45,167.88,736.8,405.2,218.0,190.9,40.1,755.5,0.03625,2315.8
2019-03-27,96.1,1006.0,149.49,13874.0,0.502,2487.48,5850.0,44.62,3700.0,257.75,167.3,738.0,404.35,214.1,189.0,40.14,746.9,0.03595,2268.0
2019-03-28,96.7,1027.8,149.98,13436.0,0.5005,2492.4,5880.0,45.125,3689.0,255.95,170.2,735.0,407.5,215.07,189.43,40.4,755.6,0.036,2317.8
2019-03-29,96.3,1028.0,149.61,13720.0,0.5008,2497.1,5894.0,45.9,3640.0,252.45,170.5,737.9,412.0,214.42,188.2,40.98,755.0,0.035645,2293.6
2019-04-01,97.78,1028.2,154.53,13994.0,0.51,2521.25,5909.0,45.965,3690.5,254.0,172.58,735.1,419.7,217.7,190.22,41.7,750.7,0.036195,2243.4
2019-04-02,98.36,1041.8,155.0,14160.0,0.5075,2527.77,5958.0,45.365,3680.0,258.0,174.7,732.0,418.0,218.23,191.64,41.06,742.9,0.0362,2249.0
2019-04-03,98.5,1058.4,156.99,14186.0,0.5064,2532.32,5926.0,45.41,3715.0,258.4,172.82,721.4,417.95,219.05,193.5,40.7,743.1,0.03661,2268.2
2019-04-04,98.36,1052.0,158.89,14288.0,0.5051,2535.5,5865.0,45.25,3666.0,262.2,174.0,710.0,422.45,221.8,194.9,40.835,733.1,0.0365,2280.8
2019-04-05,99.54,1043.2,158.6,14332.0,0.5031,2540.99,5822.0,44.84,3610.0,264.3,173.98,710.0,421.5,227.5,198.59,40.515,731.2,0.03632,2298.0
2019-04-08,98.58,1043.0,160.5,14348.0,0.5027,2560.07,5826.0,45.085,3652.0,260.85,174.52,715.0,420.9,232.3,201.61,40.6,754.2,0.0363,2301.6
2019-04-09,97.24,1044.0,162.7,14400.0,0.5055,2570.28,5736.0,45.065,3610.0,261.5,172.48,709.2,415.9,238.0,205.7,40.53,760.9,0.03628,2346.0
2019-04-10,97.32,1034.4,162.88,14440.0,0.513,2578.58,5692.0,44.42,3560.5,259.4,172.66,709.0,425.5,243.68,206.4,40.455,758.8,0.036885,2350.8
2019-04-11,98.4,1023.6,158.04,14230.0,0.512,2551.45,5630.0,44.09,3548.0,260.5,168.4,685.0,431.0,238.86,203.0,40.45,751.0,0.036695,2434.0
2019-04-12,98.22,1039.2,159.12,14418.0,0.52,2559.72,5600.0,44.46,3550.5,259.05,172.34,687.9,432.5,239.5,204.81,40.42,750.5,0.036255,2435.2
2019-04-15,98.72,1038.0,158.33,14392.0,0.532,2545.12,5590.0,44.0,3500.0,260.2,168.5,678.0,428.9,237.8,204.95,40.12,741.9,0.03597,2453.0
2019-04-16,99.12,1046.6,162.24,14558.0,0.5314,2559.84,5609.5,43.97,3496.0,257.45,172.7,688.7,435.15,233.24,202.7,39.9,746.9,0.03608,2499.8
2019-04-17,98.62,1037.0,164.0,14600.0,0.533,2568.26,5584.0,44.2,3581.0,258.05,171.4,675.8,436.5,234.3,203.1,39.88,751.6,0.0359,2451.0
2019-04-18,98.0,1035.4,161.79,14510.0,0.529,2560.8,5610.0,44.22,3595.0,259.0,173.26,683.0,435.65,232.79,200.6,39.73,749.2,0.03601,2383.2
2019-04-19,97.6,1047.6,162.57,14510.0,0.5276,2563.9,5602.0,44.22,3597.0,259.85,174.3,680.2,432.0,232.6,202.15,39.9,748.9,0.03581,2415.2
2019-04-22,97.6,1054.0,163.5,14528.0,0.5465,2584.74,5690.0,44.2,3578.5,261.25,174.58,688.8,439.6,235.41,204.75,39.965,752.0,0.035785,2400.0
2019-04-23,96.8,1040.4,162.42,14430.0,0.542,2587.48,5780.0,44.085,3675.0,260.0,171.5,663.4,441.0,235.67,205.88,39.4,750.2,0.03533,2412.8
2019-04-24,96.32,1053.0,160.57,14316.0,0.546,2579.05,5760.0,44.04,3639.5,258.8,170.38,665.0,441.3,236.0,205.49,39.25,743.5,0.03577,2410.6
2019-04-25,96.34,1045.0,159.31,14470.0,0.537,2560.94,5648.5,44.04,3649.5,255.35,170.32,665.7,436.0,227.8,200.47,39.885,738.2,0.035375,2407.6
2019-04-26,97.12,1059.4,161.0,14720.0,0.5355,2563.72,5588.0,44.5,3590.0,257.0,174.4,673.9,434.45,223.18,197.22,39.735,767.3,0.03541,2389.0
2019-04-29,96.98,1058.0,163.93,14490.0,0.5374,2569.83,5552.0,44.16,3630.5,255.3,170.96,666.0,433.7,228.8,201.29,39.26,754.9,0.03543,2406.0
2019-04-30,96.32,1045.2,163.95,14342.0,0.54,2559.32,5511.0,44.2,3720.0,254.9,171.1,678.4,428.8,225.17,198.39,39.165,757.5,0.0355,2391.0
2019-05-02,96.86,1053.6,165.71,14280.0,0.5409,2575.22,5551.0,44.865,3746.0,261.75,175.08,672.0,423.25,229.1,200.15,39.14,754.1,0.03554,2413.0
2019-05-03,96.7,1055.0,166.31,14238.0,0.5425,2580.95,5453.0,45.25,3795.0,262.9,169.5,684.0,423.55,232.52,203.07,39.645,765.5,0.03578,2414.0
2019-05-06,94.94,1032.6,165.45,14400.0,0.5352,2579.75,5478.0,45.695,3758.5,261.35,170.36,685.0,425.0,232.8,203.0,39.25,765.3,0.03576,2407.0
2019-05-07,94.5,1034.0,164.21,14152.0,0.5376,2565.1,5405.5,45.925,3781.0,258.6,171.0,688.0,422.0,231.49,202.97,39.46,750.5,0.035575,2388.6
2019-05-08,94.24,1028.4,163.57,14108.0,0.5369,2544.43,5331.0,44.63,3815.0,260.25,168.64,659.3,420.4,230.0,202.9,39.25,723.2,0.03546,2379.0
2019-05-10,92.9,998.6,163.61,13922.0,0.5325,2514.87,5290.0,43.165,3710.0,255.4,162.58,657.3,413.75,227.0,199.01,39.15,705.1,0.035195,2340.0
2019-05-13,91.28,988.0,163.0,13970.0,0.5275,2508.87,5350.0,43.35,3730.0,255.55,159.5,655.5,417.2,224.22,198.89,39.005,690.9,0.034975,2286.6
2019-05-14,91.6,980.0,189.67,13954.0,0.5293,2562.33,5188.5,43.21,3795.0,255.45,158.68,674.7,420.95,227.88,201.0,38.88,706.4,0.03493,2299.0
2019-05-15,90.08,976.0,195.61,13800.0,0.5251,2554.49,5000.0,43.12,3728.5,255.1,158.52,674.8,413.7,228.69,201.3,38.56,693.3,0.035095,2312.0
2019-05-16,91.68,972.2,202.7,13560.0,0.5323,2581.11,5200.0,43.415,3700.0,254.5,158.58,669.7,412.0,228.19,200.52,38.37,675.9,0.03496,2392.0
2019-05-17,91.96,973.2,198.89,13590.0,0.533,2577.48,5260.0,42.925,3700.0,253.25,156.42,675.0,413.0,226.94,199.23,39.5,679.4,0.0351,2425.0
2019-05-20,91.08,978.6,200.8,13358.0,0.5401,2571.65,5172.5,44.14,3659.0,253.15,157.78,675.0,408.2,226.0,199.0,40.515,681.1,0.03499,2407.8
2019-05-21,90.76,995.8,207.8,13548.0,0.5435,2616.53,5300.0,44.25,3619.0,252.65,161.2,679.4,415.95,232.71,202.65,40.0,706.7,0.0349,2392.4
2019-05-22,91.0,1008.4,208.1,13782.0,0.545,2638.71,5317.5,44.99,3616.0,253.8,162.5,678.4,414.0,235.86,204.43,40.385,720.0,0.035185,2424.8
2019-05-23,90.74,996.0,208.86,13520.0,0.541,2618.61,5275.0,44.2,3552.0,258.65,160.6,680.2,417.05,229.3,200.9,40.46,708.0,0.03875,2365.0
2019-05-24,91.0,998.2,204.5,13602.0,0.5466,2619.24,5240.0,43.9,3565.0,256.7,164.0,682.1,423.0,234.45,205.59,40.56,696.8,0.0372,2383.4
2019-05-27,91.2,1002.2,206.2,13710.0,0.541,2632.95,5220.0,44.215,3615.0,258.2,164.86,682.9,425.4,236.0,207.01,40.535,695.3,0.03761,2404.6
2019-05-28,90.68,1029.8,203.13,13640.0,0.542,2609.78,5100.0,44.83,3630.0,255.05,171.5,680.0,431.8,233.19,206.0,40.57,702.8,0.036535,2280.2
2019-05-29,91.12,1039.0,207.14,13708.0,0.5398,2641.15,5240.0,44.835,3670.0,256.9,170.78,682.0,437.0,233.4,205.73,40.945,725.9,0.0368,2350.2
2019-05-30,90.42,1048.2,213.1,13700.0,0.5376,2659.52,5230.0,44.675,3673.5,258.25,172.88,681.6,439.0,232.75,205.75,40.7,754.1,0.0367,2379.6
2019-05-31,93.8,1036.4,215.1,13718.0,0.5399,2665.33,5268.5,44.655,3738.5,255.8,172.32,700.5,433.0,233.24,205.51,40.465,748.5,0.036705,2336.6
2019-06-03,96.8,1040.0,235.51,13770.0,0.54,2729.93,5254.5,44.845,3850.0,258.8,173.0,712.4,438.9,239.95,211.3,40.83,759.9,0.03698,2319.0
2019-06-04,96.34,1043.8,230.16,13796.0,0.541,2706.29,5170.0,44.62,3860.0,259.65,172.24,720.8,435.0,236.0,209.21,40.65,766.9,0.03718,2341.0
2019-06-05,96.1,1033.4,230.01,13772.0,0.543,2701.84,5103.0,44.65,3853.0,259.2,170.54,723.3,426.2,239.0,211.0,40.605,755.7,0.0387,2361.0
2019-06-06,96.02,1048.8,231.45,13850.0,0.5585,2728.25,5156.5,45.25,3839.5,262.95,173.66,726.8,422.9,244.89,216.33,40.69,758.6,0.03897,2389.0
2019-06-07,95.86,1050.0,230.5,13802.0,0.5719,2729.61,5133.0,45.6,3820.0,263.15,172.52,729.2,419.55,248.28,219.6,40.59,753.6,0.039,2418.6
2019-06-10,95.4,1060.0,232.1,13852.0,0.5927,2742.59,5181.0,45.435,3797.0,264.75,173.22,720.3,422.0,249.0,220.1,40.845,759.4,0.03945,2435.0
2019-06-11,95.6,1084.8,234.86,14304.0,0.5826,2751.75,5237.0,46.05,3781.0,269.95,178.02,726.0,422.9,235.89,206.71,41.525,777.4,0.04,2494.8
2019-06-13,98.18,1106.0,234.44,14676.0,0.5885,2758.36,5210.5,46.6,3650.0,269.55,182.0,728.7,422.0,240.49,208.45,41.15,770.0,0.04065,2492.0
2019-06-14,97.66,1121.0,231.51,14602.0,0.603,2739.28,5178.5,46.645,3650.0,270.1,183.2,726.3,408.0,238.8,207.47,40.91,765.0,0.04032,2465.0
2019-06-17,100.38,1059.6,229.81,14506.0,0.6114,2734.31,5190.0,45.81,3740.0,269.85,182.0,719.2,408.1,237.8,206.6,41.25,759.7,0.040485,2455.8
2019-06-18,99.3,1081.4,232.13,14750.0,0.6124,2761.69,5230.0,47.0,3741.0,274.2,175.54,729.0,411.7,241.8,207.9,41.385,775.0,0.04044,2480.2
2019-06-19,99.26,1083.8,232.46,14868.0,0.61,2759.12,5245.0,46.4,3759.5,276.0,173.16,730.0,409.25,240.4,207.08,41.325,771.9,0.04023,2470.2
2019-06-20,98.9,1099.2,232.52,14224.0,0.613,2780.2,5320.0,45.08,3805.5,278.0,171.38,747.5,419.75,244.1,208.95,40.995,789.4,0.040415,2492.8
2019-06-21,100.04,1097.4,229.09,14180.0,0.59,2761.23,5338.0,44.68,3753.0,277.85,171.7,752.7,419.1,238.02,206.61,41.215,776.8,0.0402,2468.4
2019-06-24,100.24,1083.0,232.38,14272.0,0.6014,2762.65,5270.0,45.365,3718.5,279.6,168.0,769.5,416.45,239.09,207.14,41.25,769.8,0.040725,2452.6
2019-06-25,101.3,1095.4,232.09,14060.0,0.5978,2753.96,5309.5,45.74,3690.0,280.4,170.96,789.7,412.15,236.7,205.0,41.41,763.5,0.040575,2424.6
2019-06-26,101.52,1094.0,233.1,14148.0,0.5998,2775.14,5358.5,45.575,3865.0,287.05,167.0,794.5,415.9,240.59,207.0,41.535,770.0,0.04026,2391.6
2019-06-27,102.32,1087.6,232.6,14168.0,0.6034,2779.66,5380.0,45.18,3791.0,284.95,170.5,797.5,415.1,240.5,206.73,42.4,773.3,0.04013,2410.0
2019-06-28,101.76,1067.6,232.83,14308.0,0.6004,2765.85,5305.0,44.985,3735.0,284.9,159.7,802.8,414.5,238.55,205.6,42.61,774.9,0.03988,2405.4
2019-07-01,101.46,1070.8,245.5,14236.0,0.6029,2801.47,5378.5,45.105,3729.5,286.45,159.0,782.0,417.8,242.98,210.4,43.34,768.0,0.04025,2482.4
2019-07-02,100.9,1075.0,246.65,14420.0,0.6096,2809.81,5372.0,45.155,3769.0,281.4,160.38,806.0,417.0,241.2,207.52,43.5,769.4,0.0405,2491.2
2019-07-03,104.6,1078.4,251.6,14432.0,0.611,2823.95,5345.5,45.06,3785.0,282.95,157.68,812.6,420.0,241.51,208.0,43.445,780.0,0.040585,2505.4
2019-07-04,110.6,1065.0,255.35,14280.0,0.62,2842.78,5464.5,44.075,3833.0,282.85,157.3,814.7,422.55,242.82,208.82,43.56,760.5,0.041395,2494.8
2019-07-05,110.0,1051.8,250.89,14450.0,0.6215,2835.35,5460.0,44.625,3832.5,284.95,156.82,819.4,418.65,242.83,208.0,43.43,762.7,0.041355,2481.4
2019-07-08,108.5,1066.0,248.51,14366.0,0.5917,2822.55,5357.5,44.76,3935.0,268.6,158.52,827.0,419.25,243.3,208.3,43.495,760.9,0.04255,2465.0
2019-07-09,106.94,1071.4,250.17,14292.0,0.5846,2822.66,5374.0,44.5,3930.0,270.95,157.6,799.7,420.95,242.74,208.23,43.48,753.6,0.04313,2478.0
2019-07-10,108.62,1079.4,250.21,14270.0,0.582,2822.75,5365.0,44.67,3911.0,269.0,155.64,769.6,423.25,243.76,209.4,43.1,748.0,0.04393,2500.2
2019-07-11,107.82,1054.2,247.2,14146.0,0.5665,2789.66,5270.0,44.63,3860.0,266.9,152.5,768.9,418.4,241.3,207.54,41.81,741.3,0.044,2495.0
2019-07-12,109.08,1044.4,245.5,14194.0,0.585,2777.58,5263.0,44.42,3863.5,268.55,151.92,768.0,419.25,237.02,205.65,42.56,726.9,0.044,2573.0
2019-07-15,108.5,1043.6,240.3,14266.0,0.5896,2756.44,5178.5,44.17,3878.5,268.3,154.1,773.0,418.4,235.27,205.01,42.04,717.5,0.04399,2546.4
